plan,district,perimeter,area,polsby_popper,schwartzberg,reock,convex_hull
lawforward_wsa,10,50770.5644056989,31748960.639658,0.15478019649815541,0.3934211439388527,0.37541249710821134,0.5909679391620807
lawforward_wsa,11,42378.2408460807,35184283.058607,0.2461913105825413,0.4961766929054017,0.38050360074797396,0.73111767808864625
lawforward_wsa,12,44522.3359929155,50893655.373114,0.32263956475008365,0.5680137011992612,0.48621896197633857,0.7906493479410867
lawforward_wsa,13,68278.1722741816,121501857.195786,0.3275133492259416,0.5722878202669891,0.40523521295910075,0.7995973444073025
lawforward_wsa,14,73931.6237687079,178495012.156449,0.4103698629614718,0.640601173087805,0.5565343018808452,0.9387460091114279
lawforward_wsa,15,64524.1860506822,123184877.541634,0.3718109626519312,0.609763038115571,0.5183709540453293,0.8135888738379822
lawforward_wsa,16,25789.5129581618,18403352.5021573,0.3477126796509676,0.589671671060233,0.47267917407959464,0.7408988926769517
lawforward_wsa,17,28262.6233265146,20969256.6075231,0.32988909345836537,0.5743597247878419,0.3521476623456059,0.7442529361811006
lawforward_wsa,18,33073.2345602332,18484560.1943516,0.21235654160678136,0.46082159411943946,0.2680887935430204,0.5677358701334141
lawforward_wsa,19,35903.4937294525,16194434.7795236,0.1578709549965282,0.3973297811598423,0.24015855712267478,0.47329326230372376
lawforward_wsa,2,150337.934140726,583428621.835873,0.32438475729671584,0.5695478533861013,0.35458060086814785,0.6910478196615861
lawforward_wsa,20,67409.3159726255,90010639.2723568,0.2489223370314018,0.4989211731640598,0.3846690718773762,0.6672934428023363
lawforward_wsa,21,36120.1190740897,42554574.4174933,0.4098809828108444,0.6402194801869469,0.4907600975461655,0.8509432517793263
lawforward_wsa,22,69363.6951372082,179796678.340317,0.4695989168643144,0.6852728776657618,0.5606826304435868,0.9535942164356516
lawforward_wsa,23,79118.5745056262,103567332.657019,0.20791017669857667,0.45597168409735345,0.3327904179088257,0.6975495196633525
lawforward_wsa,24,139281.601313219,343499196.530289,0.22250925886057746,0.47170887087331465,0.2473008387209181,0.6710756545687592
lawforward_wsa,25,59212.5137785381,123441308.742575,0.44242879414559155,0.6651532110315574,0.48932462262894455,0.8835184706465915
lawforward_wsa,26,102031.734086321,471345651.316349,0.5689561982600002,0.7542918521765962,0.4163592302214438,0.8796204985034095
lawforward_wsa,27,223063.513275968,1184593790.30134,0.29917289192727387,0.5469669934532374,0.5064813017301937,0.6881585554608506
lawforward_wsa,28,344748.677965958,4645657580.76557,0.4911926290978561,0.7008513602026154,0.4891581209348221,0.8560181141332917
lawforward_wsa,29,246203.449677197,1793952417.38266,0.3719054273295613,0.6098404933501558,0.45651262482472627,0.7858416096754155
lawforward_wsa,3,330336.723175837,2089048561.26136,0.24057178285625458,0.49048117482351405,0.29335657391820924,0.660926400351601
lawforward_wsa,30,112238.817609098,511993736.870818,0.5107264457962027,0.7146512756556184,0.5405468905882254,0.8015885970836755
lawforward_wsa,31,163559.852194893,489298837.192279,0.22984265454297176,0.4794190802867276,0.2734990583438276,0.6887110287207454
lawforward_wsa,32,158990.886810413,792974829.281962,0.3942074273465987,0.6278594009382982,0.2939758901789768,0.8798241246623663
lawforward_wsa,33,234281.061553468,1044123437.56773,0.23904922616421076,0.4889266061120123,0.28064346279130475,0.559882201382543
lawforward_wsa,34,356531.54097362,5728548395.4968,0.5663156167796881,0.7525394453313979,0.5611817738755016,0.8837200785932647
lawforward_wsa,35,457200.69048491,6229486238.44918,0.3744969970102843,0.6119615976597587,0.24512719505696098,0.7602350429084782
lawforward_wsa,36,590789.667401191,8492417308.78039,0.30575629598416393,0.552952345129455,0.37998652862371246,0.8356822467539953
lawforward_wsa,37,305712.233778028,1389707099.87416,0.1868561961292916,0.43226866197920427,0.34911359554107824,0.6529986754043726
lawforward_wsa,38,199490.755174375,867083368.724996,0.2737947848161005,0.5232540346868817,0.23095995807858843,0.6821973512884122
lawforward_wsa,39,302362.095467335,1529598732.75197,0.21024839356317113,0.4585285089971736,0.3699274534236412,0.6420518676423257
lawforward_wsa,4,70956.055347106,93797874.7105892,0.23411213986229107,0.4838513613314434,0.3584499580740995,0.7459678139183962
lawforward_wsa,40,451925.61632182,4020354050.232,0.24736613688579145,0.4973591628650179,0.29735108282720263,0.6529420879261063
lawforward_wsa,41,289215.979528648,3386213222.40806,0.5087209184734318,0.7132467444534407,0.5226528999014992,0.8609073888486627
lawforward_wsa,42,285838.217566056,1615694160.37374,0.24850116510706224,0.4984989118414024,0.4133193089875616,0.7193510900695088
lawforward_wsa,43,163974.71097804,701056069.375549,0.327649017046459,0.5724063391040136,0.4231959757896642,0.692727899296513
lawforward_wsa,44,157967.953156747,656644820.787079,0.33067579429801197,0.5750441672584915,0.26416233405106054,0.6095009723808414
lawforward_wsa,45,144068.452930479,659379658.692623,0.3992157108549352,0.6318351927955067,0.4706831785621168,0.8585324951615076
lawforward_wsa,46,147001.02765018,240799164.923297,0.1400309705431972,0.3742071225179943,0.4036785336194336,0.6904649502692269
lawforward_wsa,47,62784.9303271063,114087613.033348,0.36369516249214773,0.6030714406205517,0.5028082282139174,0.8527993022207199
lawforward_wsa,48,80740.7884980464,175220801.786985,0.3377610411232097,0.5811721269324689,0.471586182531008,0.7570518471333949
lawforward_wsa,49,333354.149574507,3818771928.32791,0.4318389928158748,0.6571445752769133,0.31971169352249074,0.7549550364143635
lawforward_wsa,5,143204.097067475,607626007.273812,0.372336259434332,0.6101936245441539,0.31915313301519516,0.7750004600172634
lawforward_wsa,50,216269.279867374,2070993258.03341,0.5564150660073037,0.7459323468031827,0.5036812109834056,0.894987505976309
lawforward_wsa,51,351702.555281641,3923285255.52453,0.3985737592001532,0.6313269827911312,0.6527000295610703,0.7944437574352033
lawforward_wsa,52,68613.1490248972,84216613.3473902,0.22479825368334713,0.47412894204356176,0.39888599751686743,0.7172310845003101
lawforward_wsa,53,76504.6307477822,144376562.729223,0.3099781738189933,0.556756835448828,0.2459344103230263,0.7302406523789029
lawforward_wsa,54,60789.2606292376,55945863.5954103,0.19024976273782412,0.4361762977716971,0.36533413646626245,0.6398961834908055
lawforward_wsa,55,204792.883591165,1279267307.55428,0.3833023157789437,0.6191141379252647,0.43024922972297086,0.769853964087603
lawforward_wsa,56,388974.969934091,4046077907.37657,0.3360475961331004,0.5796961239590104,0.26592001017656114,0.752406718760819
lawforward_wsa,57,325592.238586102,1911053684.12103,0.22653466256079344,0.4759565763394739,0.34872860874327016,0.6029339294154723
lawforward_wsa,58,306083.157132386,2010960301.08216,0.26973325707523205,0.519358505346001,0.3634946205716771,0.6467328592893672
lawforward_wsa,59,97706.0042740897,219354451.719729,0.28874455993908055,0.537349569590486,0.347189598245762,0.7473129544107447
lawforward_wsa,6,165160.266217217,574102264.444451,0.26447703985063015,0.5142733124036578,0.3518801454178507,0.7856924631802493
lawforward_wsa,60,194410.481389277,951113071.10042,0.31622970501487857,0.562343049227852,0.2963063521030192,0.6434187869532189
lawforward_wsa,61,187295.174685216,681623217.424166,0.24417492416490952,0.49414059149690337,0.3562070268598038,0.6806998908783295
lawforward_wsa,62,42712.1251740021,44724287.1060254,0.3080710789103518,0.5550415109794508,0.5392735136314529,0.8327029643230194
lawforward_wsa,63,99575.7446144428,250526628.657121,0.31750943325171466,0.5634797540743719,0.35563800867599,0.7440639033672234
lawforward_wsa,64,73642.6899565675,122274089.830313,0.28332507699785214,0.532282891889127,0.37053200408651027,0.8380073297119669
lawforward_wsa,65,73837.789848111,70926451.0711919,0.1634785271745961,0.40432477932300426,0.2438089420989515,0.6479408247762978
lawforward_wsa,66,59997.4830197184,84255153.5936716,0.2941306452468262,0.542338128151457,0.3386231647140101,0.8183523987175616
lawforward_wsa,67,543210.653727021,7126725539.68099,0.30350324575930004,0.5509112866508546,0.24385794961269813,0.7610679413844039
lawforward_wsa,68,369350.461811759,3950565675.52178,0.3639082130781006,0.6032480526931693,0.30016356437576214,0.755234416328099
lawforward_wsa,69,319803.23108614,3210472284.33173,0.394469195655233,0.6280678272728455,0.5915263411381612,0.7969373620085787
lawforward_wsa,7,51192.6237260503,28465565.2266985,0.1364944203764445,0.3694515128896409,0.1822882466823042,0.5250966926825035
lawforward_wsa,70,550917.238344977,5871265564.10602,0.24309099146613203,0.4930425858545407,0.4157666956920833,0.6652417849140998
lawforward_wsa,71,441057.42516355,4809504463.00892,0.31068473866091234,0.5573910105670096,0.22205241077495727,0.7528378420561808
lawforward_wsa,72,346915.778778993,2869803848.19116,0.2996497853959413,0.5474027634164275,0.40083565703515744,0.7362028741372708
lawforward_wsa,73,537328.143227391,7172857802.16442,0.3121928191919429,0.558742175955908,0.36435268762771333,0.8132079125536665
lawforward_wsa,74,929244.798903097,12809498966.0398,0.18641537508562084,0.4317584684584899,0.3737384510530074,0.6085869117930671
lawforward_wsa,75,277213.034206686,3478802385.44735,0.5688690818671196,0.7542341028269137,0.577661486618221,0.9058122258780956
lawforward_wsa,76,21947.3448365957,9144329.63829486,0.23856007499840445,0.48842612030726257,0.17495266276988558,0.6507398158126141
lawforward_wsa,77,54486.3192863428,63424684.9879612,0.268468441025573,0.5181394030814227,0.3376106525286828,0.7621371389091534
lawforward_wsa,78,105635.359917129,154371980.460489,0.1738440003786708,0.4169460401283009,0.48039866867562747,0.7748697057013348
lawforward_wsa,79,79750.1585412082,124106014.326508,0.2452107932535634,0.4951876343908069,0.30861960298630564,0.6431594951089193
lawforward_wsa,8,21764.048016525,13508400.2512261,0.3583722995819289,0.5986420462863672,0.5891273691418335,0.8124894685969503
lawforward_wsa,80,225734.784816806,1161898836.38597,0.2865373277112537,0.5352918154719477,0.30429723353746757,0.7174595717146733
lawforward_wsa,81,273031.737550209,1468824003.85345,0.24760155022482727,0.49759576990246523,0.42312605898996564,0.7316515737938198
lawforward_wsa,82,63054.1816272209,73574899.72695,0.23254754342714035,0.4822318357669269,0.36995537091934133,0.6773987096753635
lawforward_wsa,83,56883.2437052922,45148676.6785642,0.17534209141651635,0.4187386910908954,0.3453572243120989,0.648799490658414
lawforward_wsa,84,45916.831123702,34733049.8982193,0.20701840953228395,0.4549927576701457,0.39769445887584265,0.6548999248294579
lawforward_wsa,85,116508.102800686,208260310.140334,0.19279870574270955,0.43908849420442525,0.3449609425450398,0.648688092363191
lawforward_wsa,86,254088.485999133,1246431310.21014,0.24260974589952983,0.4925543075636734,0.40983215774184334,0.6526858501372523
lawforward_wsa,87,171742.787777378,1003096995.33928,0.4273618760219183,0.6537292069518681,0.4553087902417045,0.8156158226739225
lawforward_wsa,88,64484.9855675099,74772457.9356759,0.22596142618346143,0.47535400091243735,0.3420580341506653,0.6284359019598722
lawforward_wsa,89,60224.8953014955,51909635.1442961,0.17984804988197817,0.42408495597224166,0.33322454445008914,0.6183912284654686
lawforward_wsa,9,34966.1890201105,22391451.0377873,0.23014179723880965,0.47973096339386906,0.4330005288023705,0.6675527267038394
lawforward_wsa,90,120609.076120077,185800265.700511,0.16050782629678817,0.40063427998211554,0.33758302516845445,0.66810969407322
lawforward_wsa,91,180938.932906765,1014184666.7906,0.3892806841491182,0.6239236204449373,0.32934337204422665,0.8093840949768287
lawforward_wsa,92,105076.896742637,285609363.603037,0.32506321707922586,0.5701431548999127,0.37380040852658114,0.7293530363095563
lawforward_wsa,93,321987.219955633,2306617558.77088,0.27958134442496774,0.5287545218955273,0.2861053916338574,0.6851233420321969
lawforward_wsa,94,187867.126719148,755473537.056317,0.2689846728256715,0.5186373230164518,0.4910430051574831,0.7261351495818424
lawforward_wsa,95,118665.522145135,358950687.378402,0.3203284736103646,0.5659756828790127,0.4778316697645236,0.8153551101521753
lawforward_wsa,96,340076.38195155,4808995676.57596,0.5225300937345333,0.7228624307117733,0.46890271316605314,0.8187807272218657
lawforward_wsa,97,157465.571022377,428379082.675476,0.2171035353838041,0.4659437040928916,0.5954691965978184,0.7652263211859198
lawforward_wsa,98,115112.567951708,376575137.789581,0.3571215213276295,0.597596453576851,0.5483277051154865,0.8243683947456459
lawforward_wsa,99,155335.932641519,510530349.012437,0.2658811629821088,0.5156366579114685,0.3580331382066369,0.745388023484545
lawforward_wss,1,825781.739987788,5053204719.90513,0.09312069452545456,0.30515683594744286,0.14105765224758784,0.5805517802219022
lawforward_wss,10,512844.898218991,6951603735.03507,0.33214123249036964,0.5763169548871259,0.3983148252982564,0.8024843434716828
lawforward_wss,11,298465.979737814,2326397104.03004,0.3281739021093279,0.5728646455397014,0.38358582077027353,0.7580019154909872
lawforward_wss,12,843599.398865961,20450451942.3722,0.36111061170095066,0.6009247970428169,0.3995321877245364,0.8807451320803921
lawforward_wss,13,485179.722246684,3786389201.37048,0.20212956149338437,0.4495882132500634,0.5312555466518875,0.7233776596854973
lawforward_wss,14,647111.592175786,9022261434.23125,0.27074903156850755,0.5203354990470164,0.4292809333122362,0.7867873069513086
lawforward_wss,15,233277.352976253,2017080548.75178,0.4657876271363263,0.6824863567400643,0.39138364178317636,0.8059258765240673
lawforward_wss,16,230779.697460552,530107579.763928,0.12507735212841622,0.3536627661041183,0.3838086774595686,0.5881517289510025
lawforward_wss,17,498143.084402543,9813050441.84243,0.4969419779850032,0.7049411166792608,0.39950328215112724,0.8564661659572372
lawforward_wss,18,162368.408961816,284539039.672127,0.13562778067188688,0.3682767718332055,0.23271899693069395,0.5450405684390113
lawforward_wss,19,673076.295661371,7236398899.08169,0.20072606513653107,0.448024625591642,0.2947489639828568,0.6310891382952123
lawforward_wss,2,276259.622145219,1275526146.42995,0.21002181268411307,0.4582813684671384,0.4714921281604073,0.7377305054665658
lawforward_wss,20,416093.566706785,3181427823.79805,0.23091382576178252,0.48053493708759876,0.438358553222089,0.6879025951598815
lawforward_wss,21,258677.110761908,976874133.130958,0.18345623267687194,0.4283179107589034,0.37769839040554537,0.6099445207715808
lawforward_wss,22,118710.176165042,277455694.497354,0.24741590111803446,0.49740918881544044,0.3796091171254824,0.7733857178707128
lawforward_wss,23,841324.00703907,14287763499.4887,0.2536574099702422,0.5036441302847103,0.3947894694222565,0.7301553384011702
lawforward_wss,24,864387.091479885,13550573875.272,0.22790350638088058,0.4773924029358663,0.21556478331190013,0.6835330012771829
lawforward_wss,25,1282420.68149613,23461159153.8938,0.17926615483948577,0.42339834061966497,0.5186713756835677,0.7357365977362195
lawforward_wss,26,128037.286317503,226940995.08857,0.1739601994753336,0.41708536233645693,0.3215375198285416,0.6907315085856381
lawforward_wss,27,359002.220035205,2754828854.58174,0.26860260407573266,0.5182688530827727,0.486850538829584,0.8132192444094744
lawforward_wss,28,100483.309309648,153456626.260388,0.19098869037530897,0.43702252845283507,0.32508751596398433,0.6514196265148541
lawforward_wss,29,323066.318065088,2457788615.66604,0.2959177580823302,0.5439832332731682,0.5455400028667523,0.7796994034262453
lawforward_wss,3,52215.0942250484,64365416.5161426,0.2966677350142468,0.5446721353385418,0.38902893259399507,0.7869301996294494
lawforward_wss,30,147094.073488843,312482358.784591,0.18148678952023384,0.42601266356792,0.4144975142282422,0.69224838833151
lawforward_wss,31,325686.318650406,3606411589.18539,0.4272539864632631,0.6536466832037496,0.4473276448422541,0.8304287690725973
lawforward_wss,32,460743.18806283,5923419900.72801,0.350642487057349,0.5921507300150435,0.38489789416518894,0.7133630802824806
lawforward_wss,33,281371.561928662,1315484569.47398,0.2088022717387758,0.4569488721276985,0.385605765433858,0.6663564406474505
lawforward_wss,4,81350.5461973917,117826899.070194,0.22373471024806432,0.4730060361645127,0.33806745815162087,0.7004079291412499
lawforward_wss,5,158735.186848112,423181746.892156,0.2110524392714385,0.45940443976026013,0.5044146112228374,0.8045945907597836
lawforward_wss,6,54798.9127142841,57857169.3068175,0.24211581731146192,0.4920526570515211,0.3980118782665965,0.714525508508191
lawforward_wss,7,89551.5131393854,148759648.454381,0.23310369111450943,0.482808130746065,0.3180223138588432,0.6807474827492803
lawforward_wss,8,216410.505286586,626863207.520981,0.16819999032155442,0.4101219212887241,0.25567542179428826,0.570587852629852
lawforward_wss,9,250598.546167277,1779380750.37617,0.35605874581990854,0.5967065826852496,0.42127348692701755,0.7280581143637962
legis_wsa,1,573539.116020362,2380747211.29428,0.09094881880713938,0.30157721864746245,0.15922377150198885,0.5810147942204814
legis_wsa,10,50770.5644056989,31748960.639658,0.15478019649815541,0.3934211439388527,0.37541249710821134,0.5909679391620807
legis_wsa,11,42378.2408460807,35184283.058607,0.2461913105825413,0.4961766929054017,0.38050360074797396,0.73111767808864625
legis_wsa,12,43770.1062014684,50702429.3759592,0.33257027693994434,0.5766890643491901,0.4843920602700677,0.813635566489144
legis_wsa,13,47272.4295829603,96579750.1053047,0.5431003644027802,0.7369534343517101,0.563446825947603,0.9193767785983762
legis_wsa,14,57809.8206287592,38032000.1358049,0.14300650282184726,0.3781620060527594,0.31815336459313087,0.5939067464106894
legis_wsa,15,76045.4599081844,134168338.781493,0.2915501874861375,0.5399538753320857,0.30303443421083304,0.818062749455543
legis_wsa,16,25789.5129581618,18403352.5021573,0.3477126796509676,0.589671671060233,0.47267917407959464,0.7408988926769517
legis_wsa,17,28262.6233265146,20969256.6075231,0.32988909345836537,0.5743597247878419,0.3521476623456059,0.7442529361811006
legis_wsa,18,33073.2345602332,18484560.1943516,0.21235654160678136,0.46082159411943946,0.2680887935430204,0.5677358701334141
legis_wsa,19,35903.4937294525,16194434.7795236,0.1578709549965282,0.3973297811598423,0.24015855712267478,0.47329326230372376
legis_wsa,2,233866.736044066,758103813.099242,0.17418134353562376,0.4173503846118076,0.21114677310358024,0.5527675316398272
legis_wsa,20,37989.8785459553,45674300.4962511,0.39769117938656356,0.6306276075359876,0.43113441501294375,0.7686396700916382
legis_wsa,21,59445.7607655086,105983390.49628,0.37688243235208874,0.613907511236089,0.34023039893596646,0.8199319838105138
legis_wsa,22,115492.111000102,317646979.01686,0.29926088379081606,0.547047423712804,0.2834004116738372,0.6963808728273388
legis_wsa,23,73441.1538064202,96588984.0595478,0.22503935767236627,0.4743831338405342,0.347693296365907,0.7049747290085049
legis_wsa,24,125968.838153722,242076176.016613,0.19170598289812482,0.4378424178835632,0.2785966151770567,0.6448824472591306
legis_wsa,25,169597.585897399,953653310.772233,0.41664008647387646,0.6454766351107346,0.4072488920929459,0.7829148342977236
legis_wsa,26,155534.432345435,494517964.639476,0.2568850558352426,0.5068382935762082,0.432627005347976,0.8918619232769163
legis_wsa,27,175806.969741773,658098793.477374,0.26756467890906477,0.5172665453217178,0.48625490722902215,0.818996486598758
legis_wsa,28,335646.080830257,2488546181.96129,0.2775827076356846,0.5268611844078899,0.5162809411107133,0.7753619404298887
legis_wsa,29,327217.261823325,2208349514.48261,0.2591822536770724,0.509099453620874,0.347987683583329,0.752402158392187
legis_wsa,3,160122.102708883,515876709.950653,0.25284432836359244,0.5028362838574723,0.3100884338408345,0.6777274865165681
legis_wsa,30,280173.522802171,1036381437.52039,0.16591104859794753,0.4073217998069186,0.3735009988211791,0.6380442081974833
legis_wsa,31,252075.862520276,1139398766.21566,0.22533211087543184,0.4746915955390739,0.260225456549689,0.7015205802189421
legis_wsa,32,162983.344673317,709440778.803582,0.33561360691692377,0.5793216782728949,0.27520941060213594,0.852890859940184
legis_wsa,33,191425.416578542,1014942120.1436,0.3480582549075155,0.5899646217422834,0.4422017190546928,0.8095211465403745
legis_wsa,34,356531.54097362,5728548395.4968,0.5663156167796881,0.7525394453313979,0.5611817738755016,0.8837200785932647
legis_wsa,35,487040.124798369,6279803413.80397,0.33267979754614285,0.576784012907902,0.28847637030230455,0.7132170468410272
legis_wsa,36,758970.494552891,9601767810.55213,0.2094649093759033,0.45767336537743075,0.516138179851095,0.7229346976552361
legis_wsa,37,261596.026198065,1082946496.81437,0.19886327151984354,0.4459408834361832,0.16623399591137128,0.7056805143785155
legis_wsa,38,232172.72320526,1039415345.69651,0.24231293483005484,0.49225291754346645,0.2922479753698172,0.7901584488097735
legis_wsa,39,278149.826229069,1666461037.28123,0.2706745616946687,0.5202639346472795,0.283198333302841,0.721999663249807
legis_wsa,4,83382.3097300648,86426335.37456,0.15620974388078424,0.39523378383025937,0.23662327836317826,0.5672449897904666
legis_wsa,40,296428.065417893,2489814629.36822,0.35607234034807145,0.5967179738771671,0.5514380355328311,0.84327477671368
legis_wsa,41,389687.919080952,2685453464.83361,0.22222535602890167,0.4714078446832442,0.3020773697252543,0.6721213014092704
legis_wsa,42,403297.247380509,2541087727.42855,0.19632653741705905,0.4430875053723125,0.3489356768647767,0.6763662348288124
legis_wsa,43,267035.033193186,959371378.630822,0.16906750304818702,0.41117818892566155,0.4292185546579497,0.7747636435088098
legis_wsa,44,135060.469906387,74560871.1352883,0.05136464899893397,0.2266377042747609,0.38622231419218156,0.6527003855682721
legis_wsa,45,239336.240799137,1327066270.52608,0.29112905072919676,0.5395637596514399,0.23975633575426095,0.6797070461851874
legis_wsa,46,94630.6257291285,234473539.089377,0.3290336226401993,0.5736145244327407,0.5739398712764339,0.8870060921257367
legis_wsa,47,160672.69367884,102504898.679154,0.0498965289877312,0.22337530970931233,0.1519890288112036,0.29093000848618206
legis_wsa,48,92636.7172153726,56371270.041562,0.08254701449658355,0.2873099624039925,0.3289594302744353,0.6101083852692202
legis_wsa,49,390316.726901329,4077490641.66144,0.3363322483429676,0.5799415904580111,0.4296732785853481,0.693630614133908
legis_wsa,5,166489.348612012,539187857.665388,0.24444269275481606,0.4944114609865108,0.5536851732454753,0.8137649185031163
legis_wsa,50,413700.305659891,3500141710.9765,0.25699448790812585,0.5069462376900787,0.4162973298303229,0.7203218326001053
legis_wsa,51,425864.193323875,4328106575.75804,0.29989246788851587,0.5476243857686726,0.41167742656462863,0.6833926071755765
legis_wsa,52,134860.717950886,642782889.691998,0.4441229715893484,0.6664255184109836,0.45229929532970015,0.8675733282960586
legis_wsa,53,331276.937982216,1085309186.34001,0.12427418864975405,0.35252544397497615,0.433864168598882,0.6634318434404994
legis_wsa,54,107973.865666516,54041743.9567011,0.05825080333843185,0.24135203197493874,0.31455674091232577,0.6190832137611303
legis_wsa,55,130539.252086057,454761878.021297,0.3353603197987378,0.5791030303829688,0.3042295754817085,0.7318956184492811
legis_wsa,56,121187.577580576,333764867.092517,0.2855842648613671,0.5344008466136324,0.2894497204390829,0.7182423742778049
legis_wsa,57,48913.9289846988,45031388.1016229,0.23651576881892947,0.486328868996001,0.37737625054611706,0.7349947547230018
legis_wsa,58,147413.411288377,276282704.700863,0.15976791600774987,0.39970978973218785,0.4991438390312178,0.7504234616551003
legis_wsa,59,319617.302376689,1668785902.40305,0.2052815522301983,0.4530800726474276,0.306550075594614,0.7266890709210071
legis_wsa,6,347764.595244933,2521018480.61219,0.26194804509001063,0.5118086020086128,0.2882577649331296,0.6713803312076483
legis_wsa,60,188476.307259724,686444791.113385,0.24282978168642122,0.4927776188976334,0.44106861991790003,0.8832294875835482
legis_wsa,61,203707.26164596,554252419.977479,0.16784346649557788,0.4096870348150865,0.30194175768622405,0.8022102188867412
legis_wsa,62,130433.822898763,347955174.660008,0.2570115951378505,0.5069631102337234,0.20126624886315542,0.7931607428451852
legis_wsa,63,126432.324228337,425459350.616213,0.33446578215541833,0.5783301670805513,0.2503389799187074,0.7973264386702349
legis_wsa,64,135276.806797253,91452410.1865439,0.06279981049340667,0.25059890361573145,0.2101945260865592,0.4790186463893643
legis_wsa,65,37260.3952977368,26431898.8684669,0.2392452433433185,0.4891270216858996,0.6925233794860143,0.8639981548755851
legis_wsa,66,57189.1680802302,29271324.9644461,0.11246689033071712,0.3353608360120739,0.29779317762058016,0.5181167540108514
legis_wsa,67,358942.467749693,2696822593.852,0.2630344022077308,0.5128687962897829,0.3868571476493344,0.7774781953736746
legis_wsa,68,371344.053919113,3033800290.70412,0.27646738463642195,0.5258016590278334,0.3753543525857021,0.8210573712436943
legis_wsa,69,344518.994552011,2792558460.65241,0.29565538627767846,0.5437420218060017,0.3000853388550165,0.6838560428812718
legis_wsa,7,51205.8914832565,28469928.3374743,0.13644460706273526,0.36938409151279816,0.1823161872416104,0.5251771778237586
legis_wsa,70,570934.460182765,4066386176.44024,0.15676386805103962,0.39593417136064374,0.1695607931160282,0.6719053091729498
legis_wsa,71,243088.025762197,1369707621.99798,0.2912799581051072,0.5397035835577778,0.45028038975776263,0.8169418479105793
legis_wsa,72,315543.927594641,2253380091.21613,0.28439677229995314,0.5332886388251236,0.36100732596906887,0.8000968629716317
legis_wsa,73,587774.398869668,5246301618.93503,0.1908278632176101,0.4368384864198782,0.25861956924912277,0.581234088689371
legis_wsa,74,1085112.39309197,13954671735.5051,0.1489292634309516,0.3859135439848562,0.39382184971341644,0.655064856590887
legis_wsa,75,282288.85834983,3551973991.79894,0.560134298523458,0.7484212039509957,0.5361864575133506,0.9219566271794007
legis_wsa,76,25768.2384882862,12075637.5875524,0.22853381630877154,0.4780521062695693,0.19108510517881497,0.6226232719725812
legis_wsa,77,108429.992271679,81916895.7788653,0.0875557145793458,0.29589814899614664,0.37512994609612804,0.6981786040031819
legis_wsa,78,97256.9999399202,46142803.5546561,0.06130164153618218,0.24759168309170276,0.36745417678370595,0.6366629206474644
legis_wsa,79,166256.998860046,146652035.490307,0.06667117143263077,0.2582076130415809,0.22208995399172596,0.5256624549288939
legis_wsa,8,21764.048016525,13508400.2512261,0.3583722995819289,0.5986420462863672,0.5891273691418335,0.8124894685969503
legis_wsa,80,334786.834807624,1224483531.0268,0.13728594248500053,0.3705211768374386,0.32100610750187325,0.6723692035046847
legis_wsa,81,322848.778707925,1948899112.69146,0.2349637831601758,0.48473062948422796,0.3805846274194935,0.683312427702219
legis_wsa,82,67559.0335774231,141835357.653839,0.39050582399288114,0.6249046519213,0.3020233851176565,0.8646441466074436
legis_wsa,83,152834.307217441,526875447.951842,0.283449777132374,0.5324000160897575,0.29349694960670697,0.7846411161619334
legis_wsa,84,38888.4304347936,42201590.3762967,0.35066938496788386,0.5921734416265929,0.4014914414621048,0.7704575706185358
legis_wsa,85,285141.45312978,1106959540.4473,0.17108852991663026,0.4136284926315284,0.4251985040251044,0.6895092789336339
legis_wsa,86,361546.693330218,1393931089.56992,0.13400542509698096,0.36606751439725016,0.2926560264266976,0.6894169405077224
legis_wsa,87,551404.84472883,8648734793.85166,0.35745492812266993,0.597875344969727,0.2948136419541886,0.7292136773589512
legis_wsa,88,152995.028169237,360106568.857902,0.19332422229917617,0.43968650456794345,0.34118129877801545,0.7195601398155547
legis_wsa,89,311966.805488985,1240132997.76922,0.16012581597919523,0.40015723906883816,0.2869798395039626,0.6229105126043332
legis_wsa,9,34979.4567773167,22387087.927011,0.22992243361390652,0.4795022769642565,0.43291615600892586,0.6674226499843503
legis_wsa,90,52773.7766174361,48708951.2089932,0.21977702671757435,0.46880382540842636,0.34157915644059356,0.6940340795369944
legis_wsa,91,106961.269688742,67371402.8201904,0.07400010828469425,0.27202960920586244,0.35571787883952055,0.726456475947203
legis_wsa,92,420715.166225588,5605378631.42706,0.3979591380380715,0.6308400257102204,0.34828910696599,0.8463469736389273
legis_wsa,93,372405.368528767,2801754929.94281,0.2538681058442817,0.5038532582451776,0.18449292503536885,0.757311447760116
legis_wsa,94,242764.379679267,992562913.73435,0.2116401108213259,0.4600435966528888,0.42594835448125123,0.778823173382092
legis_wsa,95,122964.2704788,121861310.688375,0.10127863368983694,0.31824304185612123,0.302815670574304,0.5784815636460053
legis_wsa,96,436709.818967775,4835737914.25602,0.3186300309273743,0.5644732331363235,0.40417584456525485,0.7656183116339438
legis_wsa,97,163462.86827225,306452418.46742,0.1441234623086635,0.37963596024173407,0.31354116067303045,0.6506448708746851
legis_wsa,98,51888.7179285607,101574535.257692,0.474076936244753,0.6885324511195917,0.5735610444401231,0.8205081070386901
legis_wsa,99,148986.737663873,356963448.58305,0.202087006827672,0.4495408844895779,0.5070152278627582,0.803929005617359
