GEOID20,District
550199508001038,70
550199508001039,70
550199508001040,70
550199508001041,70
550199508001042,70
550199508001043,70
550199508001049,70
550199508001050,70
550199508001051,70
550199508001052,70
550199508001053,70
550199508001054,70
550199508001055,70
550199508001056,70
550199508001057,70
550199508001058,70
550199508001059,70
550199508001060,70
550199508001061,70
550199508001062,70
550199508001063,70
550199508001064,70
550199508001100,70
550199508001101,70
550199508001102,70
550199508001103,70
550199508001104,70
550199508001105,70
550199508001106,70
550199508001107,70
550199508001108,70
550199508001109,70
550199508001110,70
550199508001117,70
550199508001160,70
550199508001161,70
550199508001175,70
550199504004000,70
550199504004012,70
550199504004013,70
550199504004017,70
550199504004018,70
550199504004020,70
550199504004021,70
550199504004022,70
550199504004035,70
550199504004036,70
550199504004037,70
550199504004038,70
550199504004039,70
550199504004040,70
550199504004041,70
550199504004042,70
550199504004043,70
550199504004044,70
550199504004045,70
550199504004046,70
550199504004047,70
550199504004049,70
550199504004050,70
550199504004058,70
550199504004059,70
550199504004060,70
550199504004061,70
550199504004052,70
550199504004053,70
550199504004056,70
550199505002088,70
550199505002089,70
550199505002090,70
550199505002092,70
550199505002093,70
550199505002094,70
550199505002099,70
550199505004000,70
550199505004001,70
550199505004002,70
550199504004054,70
550199504004055,70
550199505002017,70
550199505002018,70
550199505002019,70
550199505002032,70
550199505002033,70
550199505002034,70
550199505002035,70
550199505002036,70
550199505002037,70
550199505002038,70
550199505002039,70
550199505002040,70
550199505002041,70
550199505002042,70
550199505002043,70
550199505002044,70
550199505002045,70
550199505002046,70
550199505002047,70
550199505002048,70
550199505002049,70
550199505002050,70
550199505002051,70
550199505002052,70
550199505002053,70
550199505002054,70
550199505002055,70
550199505002056,70
550199505002057,70
550199505002058,70
550199505002059,70
550199505002060,70
550199505002061,70
550199505002062,70
550199505002063,70
550199505002064,70
550199505002065,70
550199505002066,70
550199505002067,70
550199505002068,70
550199505002069,70
550199505002070,70
550199505002071,70
550199505002072,70
550199505002073,70
550199505002074,70
550199505002075,70
550199505002076,70
550199505002077,70
550199505002078,70
550199505002079,70
550199505002080,70
550199505002081,70
550199505002082,70
550199505002083,70
550199505002084,70
550199505002085,70
550199505002086,70
550199505002087,70
550199505002091,70
550199505002100,70
550199505002101,70
550199505002102,70
550199505002103,70
550199505003018,70
550199505003019,70
550199505003020,70
550199505003021,70
550199505003022,70
550199505003026,70
550199505003079,70
550199505003080,70
550199505003088,70
550199505001000,70
550199505001001,70
550199505001002,70
550199505001003,70
550199505001004,70
550199505001005,70
550199505001010,70
550199505001014,70
550199505001015,70
550199505001016,70
550199505001017,70
550199505001018,70
550199505001019,70
550199505001048,70
550199505001049,70
550199505001050,70
550199505001051,70
550199505001052,70
550199505001053,70
550199505001054,70
550199505001055,70
550199505001056,70
550199505001057,70
550199505001058,70
550199505001059,70
550199505001060,70
550199505001061,70
550199505001062,70
550199505001063,70
550199505001064,70
550199505001072,70
550199505001073,70
550199505001078,70
550199505001079,70
550199505001080,70
550199505001081,70
550199505001082,70
550199505001083,70
550199505001084,70
550199505001085,70
550199505001086,70
550199505003095,70
550199505003096,70
550199505003097,70
550199505003098,70
550199505003099,70
550199505003109,70
550199505003110,70
550199505003111,70
550199506002008,70
550199505001006,70
550199505001046,70
550199505001047,70
550199505001065,70
550199505001066,70
550199505003112,70
550199506002007,70
550199505001007,70
550199505001008,70
550199505001009,70
550199505001011,70
550199505001012,70
550199505001013,70
550199505001020,70
550199505001021,70
550199505001022,70
550199505001037,70
550199505001043,70
550199505001044,70
550199505001045,70
550199505001067,70
550199505001068,70
550199505001069,70
550199505001070,70
550199505001071,70
550199505001074,70
550199505001075,70
550199505001076,70
550199505001077,70
550199505002095,70
550199505002096,70
550199505002097,70
550199505002098,70
550199505004003,70
550199505004004,70
550199505004033,70
550199505004034,70
550199505004035,70
550199506003006,70
550199506003007,70
550199506003009,70
550199506003010,70
550199506003011,70
550199506003015,70
550199505001023,70
550199505001024,70
550199505001025,70
550199505001027,70
550199505001028,70
550199505001029,70
550199505001030,70
550199505001031,70
550199505001032,70
550199505001033,70
550199505001087,70
550199505004005,70
550199505004007,70
550199505004008,70
550199505004009,70
550199505004010,70
550199505004011,70
550199505004012,70
550199505004013,70
550199505004014,70
550199505004015,70
550199505004017,70
550199505004018,70
550199505004019,70
550199505004020,70
550199505001026,70
550199505001034,70
550199505001035,70
550199505001036,70
550199505001038,70
550199505001039,70
550199505001040,70
550199505001041,70
550199505001042,70
550199505004006,70
550199505004016,70
550199505004021,70
550199505004022,70
550199505004023,70
550199505004024,70
550199505004025,70
550199505004026,70
550199505004027,70
550199505004028,70
550199505004029,70
550199505004030,70
550199505004031,70
550199505004032,70
550199505002010,70
550199505002011,70
550199505002012,70
550199505002013,70
550199505002015,70
550199505002016,70
550199505002020,70
550199505002021,70
550199505002022,70
550199505002024,70
550199505002025,70
550199505002026,70
550199505002028,70
550199505002030,70
550199505002031,70
550199505002104,70
550199505003000,70
550199505003001,70
550199505003002,70
550199505003003,70
550199505003004,70
550199505003012,70
550199505003042,70
550199505003043,70
550199505003008,70
550199505003009,70
550199505003010,70
550199505003011,70
550199505003013,70
550199505003014,70
550199505003015,70
550199505003016,70
550199505003017,70
550199505003023,70
550199505003024,70
550199505003025,70
550199505003027,70
550199505003028,70
550199505003029,70
550199505003030,70
550199505003031,70
550199505003032,70
550199505003033,70
550199505003034,70
550199505003035,70
550199505003036,70
550199505003037,70
550199505003038,70
550199505003039,70
550199505003040,70
550199505003041,70
550199505003045,70
550199505003046,70
550199505003047,70
550199505003048,70
550199505003049,70
550199505003050,70
550199505003051,70
550199505003052,70
550199505003053,70
550199505003054,70
550199505003055,70
550199505003056,70
550199505003057,70
550199505003058,70
550199505003059,70
550199505003060,70
550199505003061,70
550199505003062,70
550199505003063,70
550199505003064,70
550199505003065,70
550199505003066,70
550199505003067,70
550199505003068,70
550199505003069,70
550199505003070,70
550199505003071,70
550199505003072,70
550199505003073,70
550199505003074,70
550199505003075,70
550199505003076,70
550199505003077,70
550199505003078,70
550199505003081,70
550199505003082,70
550199505003083,70
550199505003084,70
550199505003085,70
550199505003086,70
550199505003087,70
550199505003089,70
550199505003090,70
550199505003091,70
550199505003092,70
550199505003093,70
550199505003094,70
550199505003108,70
550199505003044,70
550199505003100,70
550199505003101,70
550199505003102,70
550199505003103,70
550199505003104,70
550199505003105,70
550199505003106,70
550199505003107,70
550199505003113,70
550199505003114,70
550199506001000,70
550199506001024,70
550199506001025,70
550199506001026,70
550199506001027,70
550199506001028,70
550199506001029,70
550199506001030,70
550199506001052,70
550199506001053,70
550199506001054,70
550199506001105,70
550199506001106,70
550199506003071,70
550199506003084,70
550199506003085,70
550199506003090,70
550199506003091,70
550199506003092,70
550199506003093,70
550199506003094,70
550199506003095,70
550199506001001,70
550199506001002,70
550199506001003,70
550199506001020,70
550199506001021,70
550199506001022,70
550199506001023,70
550199506001031,70
550199506001032,70
550199506001033,70
550199506001034,70
550199506001035,70
550199506001036,70
550199506001037,70
550199506001038,70
550199506001039,70
550199506001040,70
550199506001045,70
550199506001046,70
550199506001047,70
550199506001048,70
550199506001049,70
550199506001050,70
550199506001051,70
550199506001055,70
550199506001056,70
550199506001057,70
550199506001058,70
550199506001059,70
550199506001060,70
550199506001061,70
550199506001062,70
550199506001063,70
550199506001064,70
550199506001065,70
550199506001066,70
550199506001067,70
550199506001068,70
550199506001069,70
550199506001070,70
550199506001071,70
550199506001072,70
550199506001073,70
550199506001074,70
550199506001075,70
550199506001076,70
550199506001077,70
550199506001078,70
550199506001079,70
550199506001080,70
550199506001081,70
550199506001082,70
550199506001083,70
550199506001084,70
550199506001085,70
550199506001086,70
550199506001087,70
550199506001088,70
550199506001089,70
550199506001099,70
550199506001103,70
550199506001104,70
550199506003066,70
550199506003067,70
550199506003081,70
550199506003082,70
550199506003083,70
550199506004017,70
550199506004018,70
550199506004019,70
550199506004030,70
550199506004039,70
550199506004040,70
550199506004049,70
550199506004104,70
550199506004105,70
550199506004108,70
550199507001072,70
550199507001084,70
550199506001004,70
550199506001005,70
550199506001006,70
550199506001007,70
550199506001008,70
550199506001009,70
550199506001010,70
550199506001011,70
550199506001012,70
550199506001013,70
550199506001014,70
550199506001015,70
550199506001016,70
550199506001017,70
550199506001018,70
550199506001019,70
550199506001041,70
550199506001042,70
550199506001043,70
550199506001044,70
550199506001100,70
550199506001101,70
550199506001102,70
550199506003086,70
550199506003087,70
550199506003088,70
550199507001069,70
550199507001070,70
550199507001071,70
550199506001090,70
550199506001091,70
550199506001092,70
550199506001093,70
550199506001094,70
550199506001095,70
550199506001096,70
550199506001097,70
550199506001098,70
550199506004029,70
550199506004037,70
550199506004038,70
550199506004041,70
550199506004042,70
550199506004043,70
550199506004044,70
550199506004045,70
550199506004046,70
550199506004047,70
550199506004048,70
550199506004050,70
550199506004051,70
550199506004052,70
550199506004053,70
550199506004054,70
550199506004055,70
550199506004056,70
550199506004057,70
550199506004058,70
550199506004059,70
550199506004060,70
550199506004061,70
550199506004062,70
550199506004063,70
550199506004068,70
550199506004069,70
550199506004070,70
550199506004099,70
550199506004100,70
550199506004101,70
550199506004102,70
550199506004103,70
550199508003066,70
550199508003067,70
550199508003068,70
550199508003069,70
550199508003070,70
550199508003071,70
550199508003072,70
550199506002000,70
550199506002001,70
550199506002002,70
550199506002003,70
550199506002004,70
550199506002005,70
550199506002006,70
550199506002009,70
550199506002010,70
550199506002011,70
550199506002012,70
550199506002013,70
550199506002014,70
550199506002015,70
550199506002016,70
550199506002017,70
550199506002018,70
550199506002019,70
550199506002020,70
550199506002021,70
550199506002022,70
550199506002023,70
550199506002024,70
550199506002025,70
550199506002026,70
550199506002027,70
550199506002028,70
550199506002039,70
550199506002040,70
550199506002043,70
550199506002044,70
550199506002045,70
550199506002046,70
550199506002029,70
550199506002030,70
550199506002031,70
550199506002032,70
550199506002033,70
550199506002034,70
550199506002035,70
550199506002036,70
550199506002037,70
550199506002038,70
550199506002041,70
550199506002042,70
550199506002047,70
550199506002048,70
550199506002049,70
550199506002050,70
550199506002051,70
550199506002052,70
550199506002053,70
550199506002054,70
550199506002055,70
550199506002056,70
550199506002057,70
550199506002058,70
550199506002059,70
550199506002060,70
550199506002061,70
550199506002062,70
550199506002063,70
550199506002064,70
550199506002065,70
550199506002066,70
550199506002067,70
550199506002068,70
550199506002069,70
550199506002070,70
550199506002071,70
550199506002072,70
550199506002073,70
550199506002074,70
550199506002075,70
550199506002076,70
550199506002077,70
550199506002078,70
550199506002079,70
550199506002080,70
550199506002081,70
550199506002082,70
550199506002083,70
550199506002084,70
550199506002085,70
550199506002086,70
550199506002087,70
550199506002088,70
550199506002089,70
550199506002090,70
550199506002091,70
550199506002092,70
550199506002093,70
550199506002094,70
550199506002095,70
550199506002096,70
550199506002097,70
550199506002098,70
550199506002099,70
550199506002100,70
550199506002101,70
550199506002102,70
550199506002103,70
550199506002104,70
550199506002105,70
550199506002106,70
550199506002107,70
550199506002108,70
550199506002109,70
550199506002110,70
550199506002113,70
550199506002116,70
550199506002111,70
550199506002112,70
550199506002114,70
550199506002115,70
550199506004000,70
550199506004001,70
550199506004002,70
550199506004003,70
550199506004004,70
550199506004005,70
550199506004006,70
550199506004007,70
550199506004008,70
550199506004009,70
550199506004010,70
550199506004011,70
550199506004012,70
550199506004013,70
550199506004014,70
550199506004015,70
550199506004016,70
550199506004020,70
550199506004021,70
550199506004022,70
550199506004023,70
550199506004024,70
550199506004025,70
550199506004026,70
550199506004027,70
550199506004031,70
550199506004032,70
550199506004035,70
550199506004106,70
550199506004107,70
550199506003000,70
550199506003001,70
550199506003002,70
550199506003003,70
550199506003004,70
550199506003005,70
550199506003008,70
550199506003014,70
550199506003016,70
550199506003017,70
550199506003018,70
550199506003019,70
550199506003020,70
550199506003021,70
550199506003022,70
550199506003023,70
550199506003024,70
550199506003029,70
550199506003044,70
550199506003046,70
550199506003089,70
550199506003025,70
550199506003026,70
550199506003047,70
550199507001001,70
550199507001002,70
550199507001003,70
550199507001007,70
550199507001008,70
550199507001009,70
550199507001010,70
550199507001011,70
550199507001012,70
550199507001013,70
550199507001014,70
550199507001017,70
550199507001018,70
550199507001019,70
550199507001020,70
550199507001033,70
550199507001034,70
550199507001035,70
550199507001036,70
550199507001037,70
550199508001151,70
550199508001155,70
550199508001156,70
550199508001159,70
550199508001162,70
550199508001163,70
550199508001164,70
550199508001165,70
550199508001166,70
550199508001168,70
550199506003027,70
550199506003028,70
550199506003030,70
550199506003031,70
550199506003032,70
550199506003033,70
550199506003034,70
550199506003035,70
550199506003036,70
550199506003037,70
550199506003038,70
550199506003039,70
550199506003040,70
550199506003041,70
550199506003042,70
550199506003043,70
550199506003045,70
550199506003048,70
550199506003049,70
550199506003050,70
550199506003051,70
550199506003052,70
550199506003053,70
550199506003054,70
550199506003055,70
550199506003056,70
550199506003057,70
550199506003058,70
550199506003059,70
550199506003060,70
550199506003061,70
550199506003062,70
550199506003063,70
550199506003064,70
550199506003065,70
550199506003068,70
550199506003069,70
550199506003070,70
550199506003072,70
550199506003073,70
550199506003074,70
550199506003075,70
550199506003076,70
550199506003077,70
550199506003078,70
550199506003079,70
550199506003080,70
550199506003096,70
550199507001000,70
550199507001004,70
550199507001005,70
550199507001006,70
550199506004028,70
550199506004033,70
550199506004034,70
550199506004036,70
550199506004064,70
550199506004065,70
550199506004066,70
550199506004067,70
550199506004071,70
550199506004072,70
550199506004073,70
550199506004074,70
550199506004075,70
550199506004076,70
550199506004077,70
550199506004078,70
550199506004079,70
550199506004080,70
550199506004081,70
550199506004082,70
550199506004083,70
550199506004084,70
550199506004085,70
550199506004086,70
550199506004087,70
550199506004088,70
550199506004089,70
550199506004090,70
550199506004091,70
550199506004092,70
550199506004093,70
550199506004094,70
550199506004095,70
550199506004096,70
550199506004097,70
550199506004098,70
550199506004109,70
550199506004110,70
550199506004111,70
550199507001015,70
550199507001016,70
550199507001024,70
550199508001084,70
550199508001085,70
550199508001088,70
550199508001089,70
550199508001090,70
550199508001091,70
550199508001092,70
550199508001167,70
550199507001021,70
550199507001022,70
550199507001023,70
550199507001025,70
550199507001026,70
550199507001027,70
550199507001028,70
550199507001029,70
550199507001030,70
550199507001031,70
550199507001032,70
550199507001038,70
550199507001039,70
550199507001040,70
550199507001041,70
550199507001042,70
550199507001050,70
550199507001053,70
550199507001054,70
550199507001055,70
550199507001068,70
550199507001073,70
550199507001075,70
550199507001076,70
550199507001082,70
550199507001083,70
550199507001117,70
550199507001119,70
550199507001120,70
550199507002022,70
550199508001138,70
550199508001139,70
550199508001140,70
550199508001143,70
550199508002000,70
550199508002001,70
550199508002002,70
550199507001043,70
550199507001044,70
550199507001045,70
550199507001099,70
550199507001100,70
550199507001114,70
550199507001115,70
550199507001116,70
550199507001121,70
550199507001122,70
550199507001123,70
550199507001124,70
550199507001125,70
550199507001126,70
550199507001127,70
550199507001128,70
550199507001129,70
550199507001130,70
550199507001131,70
550199507001132,70
550199507001133,70
550199507001134,70
550199507001135,70
550199507001136,70
550199507001137,70
550199507002010,70
550199507002011,70
550199507002012,70
550199507002013,70
550199507002014,70
550199507002023,70
550199507002024,70
550199507002025,70
550199507001046,70
550199507001047,70
550199507001048,70
550199507001049,70
550199507001051,70
550199507001052,70
550199507001056,70
550199507001057,70
550199507001058,70
550199507001059,70
550199507001060,70
550199507001061,70
550199507001062,70
550199507001063,70
550199507001064,70
550199507001065,70
550199507001066,70
550199507001078,70
550199507001079,70
550199507001080,70
550199507001081,70
550199507001095,70
550199507001096,70
550199507001097,70
550199507001098,70
550199507001101,70
550199507001102,70
550199507001103,70
550199507001104,70
550199507001105,70
550199507001106,70
550199507001107,70
550199507001108,70
550199507001109,70
550199507001110,70
550199507001111,70
550199507001112,70
550199507001118,70
550199507003001,70
550199507003002,70
550199507003004,70
550199507001067,70
550199507001074,70
550199507001077,70
550199507001089,70
550199507001090,70
550199507001091,70
550199507001113,70
550199507003000,70
550199507003003,70
550199507003005,70
550199507003006,70
550199507003007,70
550199507003008,70
550199507003009,70
550199507003010,70
550199507003011,70
550199507003012,70
550199507001085,70
550199507001086,70
550199507001087,70
550199507001088,70
550199507001092,70
550199507001093,70
550199507002007,70
550199507002008,70
550199507002009,70
550199507002032,70
550199507002033,70
550199507003013,70
550199507003014,70
550199507003015,70
550199507003016,70
550199507003017,70
550199507003018,70
550199507003019,70
550199507003020,70
550199507003023,70
550199507003024,70
550199507003025,70
550199507001094,70
550199507002000,70
550199507002002,70
550199507002035,70
550199507002036,70
550199507002037,70
550199507002038,70
550199507002039,70
550199507002040,70
550199507002042,70
550199508002003,70
550199508002004,70
550199508002005,70
550199508002006,70
550199508002063,70
550199508002064,70
550199508002065,70
550199508002066,70
550199508002067,70
550199508002068,70
550199508002069,70
550199508002070,70
550199508002071,70
550199508002072,70
550199508002073,70
550199508002074,70
550199508002086,70
550199508002087,70
550199508003000,70
550199508003001,70
550199508003002,70
550199508003003,70
550199508003004,70
550199508003005,70
550199508003006,70
550199508003007,70
550199508003008,70
550199508003009,70
550199508003010,70
550199507002001,70
550199507002003,70
550199507002004,70
550199507002005,70
550199507002006,70
550199507002015,70
550199507002016,70
550199507002017,70
550199507002018,70
550199507002019,70
550199507002020,70
550199507002021,70
550199507002026,70
550199507002027,70
550199507002028,70
550199507002029,70
550199507002030,70
550199507002031,70
550199507002034,70
550199507002041,70
550199507003021,70
550199507003022,70
550199508001019,70
550199508001020,70
550199508001021,70
550199508001022,70
550199508001023,70
550199508001065,70
550199508001066,70
550199508001067,70
550199508001068,70
550199508001069,70
550199508001070,70
550199508001071,70
550199508001072,70
550199508001073,70
550199508001074,70
550199508001075,70
550199508001093,70
550199508001094,70
550199508001095,70
550199508001096,70
550199508001097,70
550199508001098,70
550199508001099,70
550199508001114,70
550199508001111,70
550199508001112,70
550199508001115,70
550199508001116,70
550199508002016,70
550199508002017,70
550199508002018,70
550199508002019,70
550199508002020,70
550199508002021,70
550199508002022,70
550199508002023,70
550199508002024,70
550199508002025,70
550199508002026,70
550199508002027,70
550199508002028,70
550199508002029,70
550199508002030,70
550199508002031,70
550199508002032,70
550199508002033,70
550199508002098,70
550199508002099,70
550199508002100,70
550199508002101,70
550199508002102,70
550199508002103,70
550199508002104,70
550199508002105,70
550199508002106,70
550199508002107,70
550199508002108,70
550199508002109,70
550199508002110,70
550199508002111,70
550199508002112,70
550199508002113,70
550199508002114,70
550199508002115,70
550199508002116,70
550199508002117,70
550199508002118,70
550199508002119,70
550199508002120,70
550199508002121,70
550199508002122,70
550199508002123,70
550199508002124,70
550199508002125,70
550199508002126,70
550199508002127,70
550199508002128,70
550199508002129,70
550199508002130,70
550199508002131,70
550199508002132,70
550199508002133,70
550199508002134,70
550199508002135,70
550199508002136,70
550199508002137,70
550199508002138,70
550199508002139,70
550199508002140,70
550199508002141,70
550199508002142,70
550199508002143,70
550199508002144,70
550199508002145,70
550199508002146,70
550199508002147,70
550199508002148,70
550199508002149,70
550199508002150,70
550199508002151,70
550199508002152,70
550199508002154,70
550199508001113,70
550199508001118,70
550199508001119,70
550199508001120,70
550199508001121,70
550199508001122,70
550199508001123,70
550199508001124,70
550199508001125,70
550199508001126,70
550199508001127,70
550199508001128,70
550199508001129,70
550199508001130,70
550199508001131,70
550199508001132,70
550199508001133,70
550199508001134,70
550199508001135,70
550199508001136,70
550199508001137,70
550199508001141,70
550199508001142,70
550199508001144,70
550199508002013,70
550199508002014,70
550199508002015,70
550199508002034,70
550199508002035,70
550199508002036,70
550199508002037,70
550199508002038,70
550199508002039,70
550199508002042,70
550199508002043,70
550199508002007,70
550199508002008,70
550199508002009,70
550199508002010,70
550199508002011,70
550199508002012,70
550199508002040,70
550199508002041,70
550199508002044,70
550199508002045,70
550199508002046,70
550199508002047,70
550199508002048,70
550199508002049,70
550199508002050,70
550199508002051,70
550199508002052,70
550199508002053,70
550199508002054,70
550199508002059,70
550199508002060,70
550199508002061,70
550199508002062,70
550199508002075,70
550199508002055,70
550199508002056,70
550199508002057,70
550199508002058,70
550199508002076,70
550199508002079,70
550199508002094,70
550199508002095,70
550199508002096,70
550199508002153,70
550199508003022,70
550199508003023,70
550199508003024,70
550199508003025,70
550199508003026,70
550199508003027,70
550199508003028,70
550199508003029,70
550199508003030,70
550199508003031,70
550199508003032,70
550199508003033,70
550199508003034,70
550199508003035,70
550199508003036,70
550199508003037,70
550199508003038,70
550199508003039,70
550199508003040,70
550199508003041,70
550199508003042,70
550199508003043,70
550199508003044,70
550199508003045,70
550199508003046,70
550199508003047,70
550199508003048,70
550199508003049,70
550199508003050,70
550199508003051,70
550199508003052,70
550199508003053,70
550199508003087,70
550199508003088,70
550199508003089,70
550199508003090,70
550199508003091,70
550199508003092,70
550199508003094,70
550199508003096,70
550199508003097,70
550199508003100,70
550199508003101,70
550199508002077,70
550199508002078,70
550199508002080,70
550199508002081,70
550199508002082,70
550199508002083,70
550199508002084,70
550199508002085,70
550199508002088,70
550199508002089,70
550199508002090,70
550199508002091,70
550199508002092,70
550199508002097,70
550199508003017,70
550199508003018,70
550199508003019,70
550199508003020,70
550199508003021,70
550199508003054,70
550199508003055,70
550199508003056,70
550199508003057,70
550199508003081,70
550199508003082,70
550199508003083,70
550199508003084,70
550199508003085,70
550199508003086,70
550199508003093,70
550199508003095,70
550199508003098,70
550199508002093,70
550199508003011,70
550199508003012,70
550199508003013,70
550199508003014,70
550199508003015,70
550199508003016,70
550199508003058,70
550199508003059,70
550199508003060,70
550199508003061,70
550199508003062,70
550199508003063,70
550199508003064,70
550199508003065,70
550199508003073,70
550199508003074,70
550199508003075,70
550199508003076,70
550199508003077,70
550199508003078,70
550199508003079,70
550199508003080,70
550199508003099,70
550219701001000,38
550219701001001,38
550219701001002,38
550219701001003,38
550219701001004,38
550219701001005,38
550219701001006,38
550219701001007,38
550219701001008,38
550219701001009,38
550219701001010,38
550219701001011,38
550219701001012,38
550219701001013,38
550219701001014,38
550219701001015,38
550219701001016,38
550219701001017,38
550219701001018,38
550219701001019,38
550219701001020,38
550219701001023,38
550219701001024,38
550219701001025,38
550219701001026,38
550219701001027,38
550219701001028,38
550219701001029,38
550219701001030,38
550219701001031,38
550219701001032,38
550219701001033,38
550219701001037,38
550219701001038,38
550219701001045,38
550219701001046,38
550219701001047,38
550219701001048,38
550219701001049,38
550219701001050,38
550219701001051,38
550219701001052,38
550219701001053,38
550219701001054,38
550219701001055,38
550219701001056,38
550219701001057,38
550219701001058,38
550219701001059,38
550219701001060,38
550219701001061,38
550219701001062,38
550219701001063,38
550219701001064,38
550219701001065,38
550219701001066,38
550219701001067,38
550219701001068,38
550219701001069,38
550219701001070,38
550219701001071,38
550219701001072,38
550219701001073,38
550219701001074,38
550219701001075,38
550219701001076,38
550219701001077,38
550219701001078,38
550219701001079,38
550219701001080,38
550219701001081,38
550219701001082,38
550219701001083,38
550219701001084,38
550219701001086,38
550219701001087,38
550219701001088,38
550219701001089,38
550219701001092,38
550219701003000,38
550219701003001,38
550219701003002,38
550219701003008,38
550219701003010,38
550219701001021,38
550219701001022,38
550219701001034,38
550219701001035,38
550219701001036,38
550219701001039,38
550219701001040,38
550219701001041,38
550219701001042,38
550219701001043,38
550219701001044,38
550219701001090,38
550219701001085,38
550219701004000,38
550219701004001,38
550219701004002,38
550219701004021,38
550219701004022,38
550219701004023,38
550219701004024,38
550219701004029,38
550219701004080,38
550219701001091,38
550219701003003,38
550219701003004,38
550219701003005,38
550219701003006,38
550219701003009,38
550219701003011,38
550219701003012,38
550219701003013,38
550219701003014,38
550219701003015,38
550219701003016,38
550219701003017,38
550219701003018,38
550219701003019,38
550219701003020,38
550219701003021,38
550219701003023,38
550219701003024,38
550219701003025,38
550219701003026,38
550219701003027,38
550219701003028,38
550219701003029,38
550219701003030,38
550219701003031,38
550219701003032,38
550219701003033,38
550219701003035,38
550219701003036,38
550219701003038,38
550219701003039,38
550219701003041,38
550219701003042,38
550219701003043,38
550219701003044,38
550219701003049,38
550219701003052,38
550219701003053,38
550219701003054,38
550219701003055,38
550219701003056,38
550219701004010,38
550219701004019,38
550219701004020,38
550219701002000,38
550219701002001,38
550219701002002,38
550219701002003,38
550219701002004,38
550219701002005,38
550219701002006,38
550219701002007,38
550219701002008,38
550219701002009,38
550219701002010,38
550219701002011,38
550219701002012,38
550219701002013,38
550219701002014,38
550219701002015,38
550219701002016,38
550219701002017,38
550219701002018,38
550219701002019,38
550219701002020,38
550219701002021,38
550219701002022,38
550219701002023,38
550219701002024,38
550219701002025,38
550219701002026,38
550219701002027,38
550219701002028,38
550219701002029,38
550219701002030,38
550219701002031,38
550219701002032,38
550219701002033,38
550219701002034,38
550219701002035,38
550219701002036,38
550219701002037,38
550219701002038,38
550219701002039,38
550219701002040,38
550219701002041,38
550219701002042,38
550219701002043,38
550219701002044,38
550219701002045,38
550219701002047,38
550219701002048,38
550219701002049,38
550219701002050,38
550219701002051,38
550219701002052,38
550219701002053,38
550219701002054,38
550219701002055,38
550219701002056,38
550219701002059,38
550219701002060,38
550219701002061,38
550219701002062,38
550219701002063,38
550219701002064,38
550219701002065,38
550219701002066,38
550219701002069,38
550219701002072,38
550219701002073,38
550219701002074,38
550219701002075,38
550219701002076,38
550219701002077,38
550219701002078,38
550219701002079,38
550219701002080,38
550219701002081,38
550219701002082,38
550219701002083,38
550219701002135,38
550219701002136,38
550219701002137,38
550219702001000,38
550219702001025,38
550219702001026,38
550219702001027,38
550219701002046,38
550219701002057,38
550219701002058,38
550219701002067,38
550219701002068,38
550219702001001,38
550219702001002,38
550219702001003,38
550219702001021,38
550219702001022,38
550219702001023,38
550219702001024,38
550219702001028,38
550219702001029,38
550219702001030,38
550219702001040,38
550219702001041,38
550219702001043,38
550219702001044,38
550219702001045,38
550219702002000,38
550219702002001,38
550219702002002,38
550219702002007,38
550219702002008,38
550219702002026,38
550219702002027,38
550219702002028,38
550219702002029,38
550219702003000,38
550219702003001,38
550219701002070,38
550219701002071,38
550219701002084,38
550219701002085,38
550219701002086,38
550219701002087,38
550219701002088,38
550219701002089,38
550219701002090,38
550219701002091,38
550219701002092,38
550219701002093,38
550219701002094,38
550219701002095,38
550219701002096,38
550219701002097,38
550219701002098,38
550219701002099,38
550219701002100,38
550219701002101,38
550219701002102,38
550219701002103,38
550219701002104,38
550219701002105,38
550219701002106,38
550219701002108,38
550219701002109,38
550219701002111,38
550219701002112,38
550219701002113,38
550219701002114,38
550219701002115,38
550219701002116,38
550219701002117,38
550219701002118,38
550219701002119,38
550219701002120,38
550219701002121,38
550219701002122,38
550219701002123,38
550219701002124,38
550219701002125,38
550219701002126,38
550219701002127,38
550219701002128,38
550219701002129,38
550219701002133,38
550219701002134,38
550219701002139,38
550219701002140,38
550219701002141,38
550219701002142,38
550219701002143,38
550219701002151,38
550219701002152,38
550219701002153,38
550219701002154,38
550219701002155,38
550219701002156,38
550219701002157,38
550219701002158,38
550219701002161,38
550219701002162,38
550219701002163,38
550219701002164,38
550219701002169,38
550219701003007,38
550219701003047,38
550219701003048,38
550219702003005,38
550219702004000,38
550219702004001,38
550219702004002,38
550219702004003,38
550219702004004,38
550219702004005,38
550219702004006,38
550219702004007,38
550219702004008,38
550219702004013,38
550219702004014,38
550219702004015,38
550219702004016,38
550219702004017,38
550219702004018,38
550219702004019,38
550219702004020,38
550219702004130,38
550219702004131,38
550219702004132,38
550219702004136,38
550219702004139,38
550219702004140,38
550219710001000,38
550219710004005,38
550219701002107,38
550219701002110,38
550219701002130,38
550219701002131,38
550219701002132,38
550219701002138,38
550219701002144,38
550219701002145,38
550219701002146,38
550219701002147,38
550219701002148,38
550219701002149,38
550219701002150,38
550219701002159,38
550219701002160,38
550219701002165,38
550219701002166,38
550219701002167,38
550219701002168,38
550219701004052,38
550219701004066,38
550219701004067,38
550219701004068,38
