plan,district,race,votes
legis_wsa,49,WAGREP18,11376.125
legis_wsa,49,WAGTOT14,20476.822916666668
legis_wsa,49,WAGTOT18,22456
legis_wsa,5,GOVDEM12,8270.008821987592
legis_wsa,5,GOVDEM14,8205.18014899001
legis_wsa,5,GOVDEM18,10240.875805048681
legis_wsa,5,GOVREP12,14184.341606798169
legis_wsa,5,GOVREP14,13215.808513237576
legis_wsa,5,GOVREP18,13990.60861982166
legis_wsa,5,GOVTOT12,22630.41022945021
legis_wsa,5,GOVTOT14,21669.371848065715
legis_wsa,5,GOVTOT18,24715.277714447002
legis_wsa,5,USSDEM12,12857.01439183547
legis_wsa,5,USSDEM16,10675.36718003467
legis_wsa,5,USSDEM18,11891.721297444808
legis_wsa,5,USSREP12,13369.395498452232
legis_wsa,5,USSREP16,16381.683941658433
legis_wsa,5,USSREP18,12717.593301680005
legis_wsa,5,USSTOT12,27145.67510307048
legis_wsa,5,USSTOT16,28017.635717735793
legis_wsa,5,USSTOT18,24619.314599124813
legis_wsa,5,WAGDEM14,7588.408776078797
legis_wsa,5,WAGDEM18,10185.583339689174
legis_wsa,5,WAGREP14,11776.847715702344
legis_wsa,5,WAGREP18,13855.41204351389
legis_wsa,5,WAGTOT14,21112.406881278555
legis_wsa,5,WAGTOT18,24485.968297964497
legis_wsa,50,GOVDEM12,9724
legis_wsa,50,GOVDEM14,9781
legis_wsa,50,GOVDEM18,10630
legis_wsa,50,GOVREP12,12564
legis_wsa,50,GOVREP14,11231
legis_wsa,50,GOVREP18,12231
legis_wsa,50,GOVTOT12,22472
legis_wsa,50,GOVTOT14,21282
legis_wsa,50,GOVTOT18,23329
legis_wsa,50,USSDEM12,13186
legis_wsa,50,USSDEM16,11587
legis_wsa,50,USSDEM18,11781
legis_wsa,50,USSREP12,12935
legis_wsa,50,USSREP16,13910
legis_wsa,50,USSREP18,11443
legis_wsa,50,USSTOT12,26830
legis_wsa,50,USSTOT16,26388
legis_wsa,50,USSTOT18,23234
legis_wsa,50,WAGDEM14,9295
legis_wsa,50,WAGDEM18,10038
legis_wsa,50,WAGREP14,10643
legis_wsa,50,WAGREP18,12568
legis_wsa,50,WAGTOT14,20671
legis_wsa,50,WAGTOT18,23100
legis_wsa,51,GOVDEM12,11740.15625
legis_wsa,51,GOVDEM14,12149.197916666668
legis_wsa,51,GOVDEM18,13883.083333333334
legis_wsa,51,GOVREP12,13855.791666666668
legis_wsa,51,GOVREP14,11846.916666666668
legis_wsa,51,GOVREP18,11895.885416666668
legis_wsa,51,GOVTOT12,25772.895833333336
legis_wsa,51,GOVTOT14,24339.09375
legis_wsa,51,GOVTOT18,26308.958333333336
legis_wsa,51,USSDEM12,16206.71875
legis_wsa,51,USSDEM16,15404.010416666668
legis_wsa,51,USSDEM18,15491.020833333334
legis_wsa,51,USSREP12,12827.8125
legis_wsa,51,USSREP16,13020.572916666668
legis_wsa,51,USSREP18,10612.958333333334
legis_wsa,51,USSTOT12,29745.447916666668
legis_wsa,51,USSTOT16,29203.541666666668
legis_wsa,51,USSTOT18,26117.979166666668
legis_wsa,51,WAGDEM14,11519.28125
legis_wsa,51,WAGDEM18,13053.145833333334
legis_wsa,51,WAGREP14,11179.9375
legis_wsa,51,WAGREP18,12305.875
legis_wsa,51,WAGTOT14,23512.177083333336
legis_wsa,51,WAGTOT18,25895
legis_wsa,52,GOVDEM12,9343
legis_wsa,52,GOVDEM14,8594
legis_wsa,52,GOVDEM18,9711
legis_wsa,52,GOVREP12,14699
legis_wsa,52,GOVREP14,13963
legis_wsa,52,GOVREP18,14184
legis_wsa,52,GOVTOT12,24237
legis_wsa,52,GOVTOT14,22799
legis_wsa,52,GOVTOT18,24338
legis_wsa,52,USSDEM12,12404
legis_wsa,52,USSDEM16,10059
legis_wsa,52,USSDEM18,11089
legis_wsa,52,USSREP12,15214
legis_wsa,52,USSREP16,16554
legis_wsa,52,USSREP18,12935
legis_wsa,52,USSTOT12,28407
legis_wsa,52,USSTOT16,27590
legis_wsa,52,USSTOT18,24043
legis_wsa,52,WAGDEM14,8200
legis_wsa,52,WAGDEM18,9991
legis_wsa,52,WAGREP14,13286
legis_wsa,52,WAGREP18,13831
legis_wsa,52,WAGTOT14,22189
legis_wsa,52,WAGTOT18,24173
legis_wsa,53,GOVDEM12,10679.513814883489
legis_wsa,53,GOVDEM14,9182.430128890375
legis_wsa,53,GOVDEM18,9806.807981790973
legis_wsa,53,GOVREP12,16381.793276442184
legis_wsa,53,GOVREP14,14682.345542547797
legis_wsa,53,GOVREP18,15381.438917297279
legis_wsa,53,GOVTOT12,27216.33286855408
legis_wsa,53,GOVTOT14,24106.899124599528
legis_wsa,53,GOVTOT18,25652.41669619089
legis_wsa,53,USSDEM12,12511.45361741263
legis_wsa,53,USSDEM16,9899.130056442424
legis_wsa,53,USSDEM18,11213.337683933953
legis_wsa,53,USSREP12,15953.526854624248
legis_wsa,53,USSREP16,18255.337037868067
legis_wsa,53,USSREP18,14234.06551333685
legis_wsa,53,USSTOT12,29291.25191818745
legis_wsa,53,USSTOT16,29093.88244079078
legis_wsa,53,USSTOT18,25481.41399640687
legis_wsa,53,WAGDEM14,8685.331694064747
legis_wsa,53,WAGDEM18,9793.844402515604
legis_wsa,53,WAGREP14,14095.138532415198
legis_wsa,53,WAGREP18,15233.338405247021
legis_wsa,53,WAGTOT14,23462.716445935737
legis_wsa,53,WAGTOT18,25443.321136095678
legis_wsa,54,GOVDEM12,10952.224991086661
legis_wsa,54,GOVDEM14,11405.297483049924
legis_wsa,54,GOVDEM18,13729.923361492609
legis_wsa,54,GOVREP12,10259.826126542892
legis_wsa,54,GOVREP14,11013.28505446713
legis_wsa,54,GOVREP18,10590.199142404215
legis_wsa,54,GOVTOT12,21363.025340401146
legis_wsa,54,GOVTOT14,22824.455353012414
legis_wsa,54,GOVTOT18,24928.94524410762
legis_wsa,54,USSDEM12,16541.18071094558
legis_wsa,54,USSDEM16,14104.575167438174
legis_wsa,54,USSDEM18,14996.36380860336
legis_wsa,54,USSREP12,12643.010458808589
legis_wsa,54,USSREP16,14047.207738251336
legis_wsa,54,USSREP18,9809.594934424345
legis_wsa,54,USSTOT12,30205.893604200613
legis_wsa,54,USSTOT16,29294.341439806234
legis_wsa,54,USSTOT18,24845.94794389164
legis_wsa,54,WAGDEM14,10807.418305935253
legis_wsa,54,WAGDEM18,13637.894403454546
legis_wsa,54,WAGREP14,10421.506989972862
legis_wsa,54,WAGREP18,10571.292191767905
legis_wsa,54,WAGTOT14,22105.656688392624
legis_wsa,54,WAGTOT18,24700.037072859548
legis_wsa,55,GOVDEM12,9765.59677419355
legis_wsa,55,GOVDEM14,9886.306451612903
legis_wsa,55,GOVDEM18,12033.733870967742
legis_wsa,55,GOVREP12,15724.717741935485
legis_wsa,55,GOVREP14,14607.58870967742
legis_wsa,55,GOVREP18,14934.50806451613
legis_wsa,55,GOVTOT12,25681.395161290326
legis_wsa,55,GOVTOT14,24876.9435483871
legis_wsa,55,GOVTOT18,27625.370967741936
legis_wsa,55,USSDEM12,13608.830645161292
legis_wsa,55,USSDEM16,11082.725806451614
legis_wsa,55,USSDEM18,13923.951612903227
legis_wsa,55,USSREP12,15821.774193548388
legis_wsa,55,USSREP16,16038.903225806453
legis_wsa,55,USSREP18,13614.403225806453
legis_wsa,55,USSTOT12,30638.822580645163
legis_wsa,55,USSTOT16,28220.84677419355
legis_wsa,55,USSTOT18,27569.354838709678
legis_wsa,55,WAGDEM14,9371.258064516129
legis_wsa,55,WAGDEM18,12187.75
legis_wsa,55,WAGREP14,13862.451612903227
legis_wsa,55,WAGREP18,14743.50806451613
legis_wsa,55,WAGTOT14,24212.870967741936
legis_wsa,55,WAGTOT18,27468.354838709678
legis_wsa,56,GOVDEM12,8446
legis_wsa,56,GOVDEM14,8624
legis_wsa,56,GOVDEM18,11070
legis_wsa,56,GOVREP12,16597
legis_wsa,56,GOVREP14,15752.000000000002
legis_wsa,56,GOVREP18,16310.000000000002
legis_wsa,56,GOVTOT12,25170
legis_wsa,56,GOVTOT14,24616
legis_wsa,56,GOVTOT18,27905.000000000004
legis_wsa,56,USSDEM12,11965
legis_wsa,56,USSDEM16,10744
legis_wsa,56,USSDEM18,12825
legis_wsa,56,USSREP12,16471
legis_wsa,56,USSREP16,18782
legis_wsa,56,USSREP18,14909.000000000002
legis_wsa,56,USSTOT12,29374.000000000004
legis_wsa,56,USSTOT16,30444.000000000004
legis_wsa,56,USSTOT18,27735.000000000004
legis_wsa,56,WAGDEM14,8165
legis_wsa,56,WAGDEM18,11043
legis_wsa,56,WAGREP14,15102.000000000002
legis_wsa,56,WAGREP18,16173.000000000002
legis_wsa,56,WAGTOT14,24122
legis_wsa,56,WAGTOT18,27648.000000000004
legis_wsa,57,GOVDEM12,11288.403225806453
legis_wsa,57,GOVDEM14,11159.693548387097
legis_wsa,57,GOVDEM18,13448.266129032258
legis_wsa,57,GOVREP12,11501.282258064517
legis_wsa,57,GOVREP14,10460.411290322581
legis_wsa,57,GOVREP18,9980.491935483871
legis_wsa,57,GOVTOT12,22991.604838709678
legis_wsa,57,GOVTOT14,21999.056451612905
legis_wsa,57,GOVTOT18,24139.629032258064
legis_wsa,57,USSDEM12,15818.16935483871
legis_wsa,57,USSDEM16,14795.274193548388
legis_wsa,57,USSDEM18,14882.048387096775
legis_wsa,57,USSREP12,11329.225806451614
legis_wsa,57,USSREP16,13909.09677419355
legis_wsa,57,USSREP18,9136.59677419355
legis_wsa,57,USSTOT12,28497.17741935484
legis_wsa,57,USSTOT16,30134.15322580645
legis_wsa,57,USSTOT18,24040.645161290322
legis_wsa,57,WAGDEM14,10542.741935483871
legis_wsa,57,WAGDEM18,13503.25
legis_wsa,57,WAGREP14,9787.548387096775
legis_wsa,57,WAGREP18,9861.491935483871
legis_wsa,57,WAGTOT14,21442.129032258064
legis_wsa,57,WAGTOT18,23924.645161290322
legis_wsa,58,GOVDEM12,7536.542538425951
legis_wsa,58,GOVDEM14,7029.224258469131
legis_wsa,58,GOVDEM18,8317.598493805583
legis_wsa,58,GOVREP12,21255.465660823524
legis_wsa,58,GOVREP14,20536.098262478798
legis_wsa,58,GOVREP18,20762.668817149028
legis_wsa,58,GOVTOT12,28925.192849431965
legis_wsa,58,GOVTOT14,27783.661697424563
legis_wsa,58,GOVTOT18,29473.750321287207
legis_wsa,58,USSDEM12,10289.170950496067
legis_wsa,58,USSDEM16,8904.762735824808
legis_wsa,58,USSDEM18,10186.704981236828
legis_wsa,58,USSREP12,21746.951061532927
legis_wsa,58,USSREP16,23047.952141057936
legis_wsa,58,USSREP18,19136.79897702154
legis_wsa,58,USSTOT12,33016.30378347813
legis_wsa,58,USSTOT16,32747.670693466305
legis_wsa,58,USSTOT18,29324.503958258367
legis_wsa,58,WAGDEM14,6639.699943453453
legis_wsa,58,WAGDEM18,8310.505680357786
legis_wsa,58,WAGREP14,19866.564231738037
legis_wsa,58,WAGREP18,20573.587184495966
legis_wsa,58,WAGTOT14,27139.83951061533
legis_wsa,58,WAGTOT18,29302.58607926798
legis_wsa,59,GOVDEM12,7381.335012594459
legis_wsa,59,GOVDEM14,6979.4205736572685
legis_wsa,59,GOVDEM18,7701.271376723274
legis_wsa,59,GOVREP12,21788.094905338425
legis_wsa,59,GOVREP14,20380.294100918178
legis_wsa,59,GOVREP18,20721.80408168793
legis_wsa,59,GOVTOT12,29301.317244928363
legis_wsa,59,GOVTOT14,27592.45987378457
legis_wsa,59,GOVTOT18,28812.729489992147
legis_wsa,59,USSDEM12,10411.37886297771
legis_wsa,59,USSDEM16,8261.2554779123
legis_wsa,59,USSDEM18,9585.71031391349
legis_wsa,59,USSREP12,21039.714837084586
legis_wsa,59,USSREP16,23084.386568619484
legis_wsa,59,USSREP18,18956.139798488664
legis_wsa,59,USSTOT12,32437.20587199697
legis_wsa,59,USSTOT16,32223.9393570055
legis_wsa,59,USSTOT18,28552.850112402157
legis_wsa,59,WAGDEM14,6755.849760299017
legis_wsa,59,WAGDEM18,7757.470071233174
legis_wsa,59,WAGREP14,19466.554047831858
legis_wsa,59,WAGREP18,20392.696554806207
legis_wsa,59,WAGTOT14,26880.02838492999
legis_wsa,59,WAGTOT18,28560.79915224398
legis_wsa,6,GOVDEM12,8000.674996125164
legis_wsa,6,GOVDEM14,7889.8567146339565
legis_wsa,6,GOVDEM18,8591.02952194626
legis_wsa,6,GOVREP12,16763.39055684041
legis_wsa,6,GOVREP14,16017.687168495699
legis_wsa,6,GOVREP18,16930.707145301236
legis_wsa,6,GOVTOT12,24914.005752301124
legis_wsa,6,GOVTOT14,24164.473902432306
legis_wsa,6,GOVTOT18,26008.54207009121
legis_wsa,6,USSDEM12,12318.112603131121
legis_wsa,6,USSDEM16,8780.357537859527
legis_wsa,6,USSDEM18,10319.505313461043
legis_wsa,6,USSREP12,15645.158766977833
legis_wsa,6,USSREP16,19174.420353410944
legis_wsa,6,USSREP18,15511.126923051568
legis_wsa,6,USSTOT12,28968.205040737223
legis_wsa,6,USSTOT16,29105.406725774388
legis_wsa,6,USSTOT18,25835.63223651261
legis_wsa,6,WAGDEM14,7485.950146418333
legis_wsa,6,WAGDEM18,8366.197430485683
legis_wsa,6,WAGREP14,14928.8526799004
legis_wsa,6,WAGREP18,16847.58330884617
legis_wsa,6,WAGTOT14,23413.59884098714
legis_wsa,6,WAGTOT18,25730.700011853227
legis_wsa,60,GOVDEM12,8250.320294079143
legis_wsa,60,GOVDEM14,7860.004116614397
legis_wsa,60,GOVDEM18,10158.86577821503
legis_wsa,60,GOVREP12,22727.49010236631
legis_wsa,60,GOVREP14,21739.931334288834
legis_wsa,60,GOVREP18,21702.476157956524
legis_wsa,60,GOVTOT12,31100.671892616065
legis_wsa,60,GOVTOT14,29840.47853379995
legis_wsa,60,GOVTOT18,32301.21850882985
legis_wsa,60,USSDEM12,10858.422892081679
legis_wsa,60,USSDEM16,10136.983910991135
legis_wsa,60,USSDEM18,12032.870863534
legis_wsa,60,USSREP12,23097.09651420159
legis_wsa,60,USSREP16,23894.480900343522
legis_wsa,60,USSREP18,20085.771828983627
legis_wsa,60,USSTOT12,34890.79429143012
legis_wsa,60,USSTOT16,34774.49040309127
legis_wsa,60,USSTOT18,32155.488133838437
legis_wsa,60,WAGDEM14,7456.561308009604
legis_wsa,60,WAGDEM18,10298.041029507709
legis_wsa,60,WAGREP14,21078.572437605162
legis_wsa,60,WAGREP18,21340.536890090796
legis_wsa,60,WAGTOT14,29175.829577207358
legis_wsa,60,WAGTOT18,32063.575409354362
legis_wsa,61,GOVDEM12,8932.188992073376
legis_wsa,61,GOVDEM14,8250.196809969924
legis_wsa,61,GOVDEM18,10486.55875995362
legis_wsa,61,GOVREP12,13987.299454078027
legis_wsa,61,GOVREP14,13590.433314490287
legis_wsa,61,GOVREP18,15486.039909760788
legis_wsa,61,GOVTOT12,23042.278009722686
legis_wsa,61,GOVTOT14,22096.174372547506
legis_wsa,61,GOVTOT18,26752.880753744168
legis_wsa,61,USSDEM12,12901.354810860412
legis_wsa,61,USSDEM16,10802.23110024026
legis_wsa,61,USSDEM18,12218.30936906893
legis_wsa,61,USSREP12,15588.219794930978
legis_wsa,61,USSREP16,17894.31319604843
legis_wsa,61,USSREP18,14347.506775188513
legis_wsa,61,USSTOT12,29598.3673675324
legis_wsa,61,USSTOT16,29749.169867309785
legis_wsa,61,USSTOT18,26602.655422503354
legis_wsa,61,WAGDEM14,8013.95140543375
legis_wsa,61,WAGDEM18,10453.05351612508
legis_wsa,61,WAGREP14,12867.574771787238
legis_wsa,61,WAGREP18,15438.423721657378
legis_wsa,61,WAGTOT14,21552.059115217042
legis_wsa,61,WAGTOT18,26429.347218053437
legis_wsa,62,GOVDEM12,11962.22631574004
legis_wsa,62,GOVDEM14,10615.738900069357
legis_wsa,62,GOVDEM18,12179.779366771914
legis_wsa,62,GOVREP12,18471.797938377742
legis_wsa,62,GOVREP14,17555.978097982425
legis_wsa,62,GOVREP18,18067.410836468727
legis_wsa,62,GOVTOT12,30611.615970453906
legis_wsa,62,GOVTOT14,28457.077555041767
legis_wsa,62,GOVTOT18,30852.515558317304
legis_wsa,62,USSDEM12,14834.29484648814
legis_wsa,62,USSDEM16,12636.159351575705
legis_wsa,62,USSDEM18,13978.307392011264
legis_wsa,62,USSREP12,18875.548228188323
legis_wsa,62,USSREP16,19798.2486330086
legis_wsa,62,USSREP18,16689.171873370204
legis_wsa,62,USSTOT12,34689.23086323264
legis_wsa,62,USSTOT16,33196.596161993366
legis_wsa,62,USSTOT18,30712.30579477802
legis_wsa,62,WAGDEM14,10072.944323247184
legis_wsa,62,WAGDEM18,12012.224820342157
legis_wsa,62,WAGREP14,17041.231934481304
legis_wsa,62,WAGREP18,18097.257884701612
legis_wsa,62,WAGTOT14,27838.902993415802
legis_wsa,62,WAGTOT18,30589.507564241554
legis_wsa,63,GOVDEM12,10541
legis_wsa,63,GOVDEM14,9402
legis_wsa,63,GOVDEM18,10846
legis_wsa,63,GOVREP12,16143
legis_wsa,63,GOVREP14,15252
legis_wsa,63,GOVREP18,16246
legis_wsa,63,GOVTOT12,26816
legis_wsa,63,GOVTOT14,24882
legis_wsa,63,GOVTOT18,27630
legis_wsa,63,USSDEM12,13277
legis_wsa,63,USSDEM16,10877
legis_wsa,63,USSDEM18,12463
legis_wsa,63,USSREP12,16827
legis_wsa,63,USSREP16,18062
legis_wsa,63,USSREP18,14958
legis_wsa,63,USSTOT12,30948
legis_wsa,63,USSTOT16,29732
legis_wsa,63,USSTOT18,27465
legis_wsa,63,WAGDEM14,8957
legis_wsa,63,WAGDEM18,10515
legis_wsa,63,WAGREP14,14790
legis_wsa,63,WAGREP18,16368
legis_wsa,63,WAGTOT14,24363
legis_wsa,63,WAGTOT18,27352
legis_wsa,64,GOVDEM12,11898.977599754196
legis_wsa,64,GOVDEM14,11006.736283878303
legis_wsa,64,GOVDEM18,13785.502308748673
legis_wsa,64,GOVREP12,9496.745000344963
legis_wsa,64,GOVREP14,9470.239339304057
legis_wsa,64,GOVREP18,10176.28249706454
legis_wsa,64,GOVTOT12,21531.551357138564
legis_wsa,64,GOVTOT14,20726.170486006606
legis_wsa,64,GOVTOT18,24612.707481549955
legis_wsa,64,USSDEM12,16621.314250657328
legis_wsa,64,USSDEM16,14023.850624052511
legis_wsa,64,USSDEM18,15050.22498207611
legis_wsa,64,USSREP12,10973.339253115722
legis_wsa,64,USSREP16,12129.922547103793
legis_wsa,64,USSREP18,9368.973242772872
legis_wsa,64,USSTOT12,28616.842780649014
legis_wsa,64,USSTOT16,26979.517604625555
legis_wsa,64,USSTOT18,24458.32077866414
legis_wsa,64,WAGDEM14,10523.477871620584
legis_wsa,64,WAGDEM18,13453.961751050494
legis_wsa,64,WAGREP14,9029.517729335348
legis_wsa,64,WAGREP18,10369.906318755735
legis_wsa,64,WAGTOT14,20165.049102115696
legis_wsa,64,WAGTOT18,24295.660864568927
legis_wsa,65,GOVDEM12,11271.83340817243
legis_wsa,65,GOVDEM14,10208.066906151775
legis_wsa,65,GOVDEM18,12617.938931297711
legis_wsa,65,GOVREP12,6774.95554557701
legis_wsa,65,GOVREP14,6513.327346205658
legis_wsa,65,GOVREP18,7042.677593174674
legis_wsa,65,GOVTOT12,18202.17063313875
legis_wsa,65,GOVTOT14,16976.65514144589
legis_wsa,65,GOVTOT18,20401.411764705885
legis_wsa,65,USSDEM12,16369.330938482264
legis_wsa,65,USSDEM16,13283.91827570723
legis_wsa,65,USSDEM18,13603.465648854963
legis_wsa,65,USSREP12,8014.440951953301
legis_wsa,65,USSREP16,8802.764256847777
legis_wsa,65,USSREP18,6573.519982038617
legis_wsa,65,USSTOT12,25361.78985181859
legis_wsa,65,USSTOT16,22978.31252806466
legis_wsa,65,USSTOT18,20216.02379883251
legis_wsa,65,WAGDEM14,9715.570722945668
legis_wsa,65,WAGDEM18,12368.984732824429
legis_wsa,65,WAGREP14,6307.907498877414
legis_wsa,65,WAGREP18,7232.669959586889
legis_wsa,65,WAGTOT14,16565.891782667266
legis_wsa,65,WAGTOT18,20072.99191737764
legis_wsa,66,GOVDEM12,13809.77368425996
legis_wsa,66,GOVDEM14,12292.261099930643
legis_wsa,66,GOVDEM18,13436.220633228088
legis_wsa,66,GOVREP12,6366.202061622257
legis_wsa,66,GOVREP14,5773.021902017576
legis_wsa,66,GOVREP18,5852.589163531275
legis_wsa,66,GOVTOT12,20356.384029546098
legis_wsa,66,GOVTOT14,18341.922444958236
legis_wsa,66,GOVTOT18,19888.484441682696
legis_wsa,66,USSDEM12,18439.705153511863
legis_wsa,66,USSDEM16,14026.840648424295
legis_wsa,66,USSDEM18,14446.692607988738
legis_wsa,66,USSREP12,6625.451771811676
legis_wsa,66,USSREP16,6763.751366991403
legis_wsa,66,USSREP18,5313.828126629798
legis_wsa,66,USSTOT12,25760.76913676736
legis_wsa,66,USSTOT16,21485.403838006638
legis_wsa,66,USSTOT18,19797.69420522198
legis_wsa,66,WAGDEM14,11539.055676752816
legis_wsa,66,WAGDEM18,13238.775179657843
legis_wsa,66,WAGREP14,5598.768065518696
legis_wsa,66,WAGREP18,5840.74211529839
legis_wsa,66,WAGTOT14,17723.0970065842
legis_wsa,66,WAGTOT18,19616.49243575845
legis_wsa,67,GOVDEM12,9793.969748713756
legis_wsa,67,GOVDEM14,9740.051092156351
legis_wsa,67,GOVDEM18,11170.550917876415
legis_wsa,67,GOVREP12,13933.565879463926
legis_wsa,67,GOVREP14,12774.392301141828
legis_wsa,67,GOVREP18,14256.339874518972
legis_wsa,67,GOVTOT12,23967.59729921973
legis_wsa,67,GOVTOT14,22828.931229419955
legis_wsa,67,GOVTOT18,25943.660098997632
legis_wsa,67,USSDEM12,13768.621000610368
legis_wsa,67,USSDEM16,11963.819524499218
legis_wsa,67,USSDEM18,12997.702605252629
legis_wsa,67,USSREP12,13718.79156952931
legis_wsa,67,USSREP16,16037.783902321633
legis_wsa,67,USSREP18,12817.072947068535
legis_wsa,67,USSTOT12,28472.404935254744
legis_wsa,67,USSTOT16,29235.06745146899
legis_wsa,67,USSTOT18,25815.775552321164
legis_wsa,67,WAGDEM14,8876.220736003057
legis_wsa,67,WAGDEM18,10810.137842038752
legis_wsa,67,WAGREP14,12696.553483884594
legis_wsa,67,WAGREP18,14140.880839724694
legis_wsa,67,WAGTOT14,22301.907321599003
legis_wsa,67,WAGTOT18,25636.293120064216
legis_wsa,68,GOVDEM12,8673.877623697126
legis_wsa,68,GOVDEM14,8940.281986168236
legis_wsa,68,GOVDEM18,10219.263289928042
legis_wsa,68,GOVREP12,12351.040002580989
legis_wsa,68,GOVREP14,11763.736941757132
legis_wsa,68,GOVREP18,12732.993653741421
legis_wsa,68,GOVTOT12,21206.65046437853
legis_wsa,68,GOVTOT14,20956.37841372391
legis_wsa,68,GOVTOT18,23447.99522321569
legis_wsa,68,USSDEM12,12425.6256655918
legis_wsa,68,USSDEM16,10801.538754705074
legis_wsa,68,USSDEM18,11989.520048182663
legis_wsa,68,USSREP12,12052.373510561152
legis_wsa,68,USSREP16,13986.660264787653
legis_wsa,68,USSREP18,11313.311708837005
legis_wsa,68,USSTOT12,25305.57032969144
legis_wsa,68,USSTOT16,25852.08212486208
legis_wsa,68,USSTOT18,23318.869570082363
legis_wsa,68,WAGDEM14,8292.494826862981
legis_wsa,68,WAGDEM18,10169.8068881506
legis_wsa,68,WAGREP14,11458.982362893432
legis_wsa,68,WAGREP18,12388.350117239777
legis_wsa,68,WAGTOT14,20378.566849107712
legis_wsa,68,WAGTOT18,23170.42464243774
legis_wsa,69,GOVDEM12,7742
legis_wsa,69,GOVDEM14,8084
legis_wsa,69,GOVDEM18,9166
legis_wsa,69,GOVREP12,14838
legis_wsa,69,GOVREP14,13777
legis_wsa,69,GOVREP18,13974
legis_wsa,69,GOVTOT12,22745
legis_wsa,69,GOVTOT14,22118
legis_wsa,69,GOVTOT18,23568
legis_wsa,69,USSDEM12,12315
legis_wsa,69,USSDEM16,10393
legis_wsa,69,USSDEM18,11133
legis_wsa,69,USSREP12,13586
legis_wsa,69,USSREP16,15469
legis_wsa,69,USSREP18,12267
legis_wsa,69,USSTOT12,26881
legis_wsa,69,USSTOT16,27048
legis_wsa,69,USSTOT18,23407
legis_wsa,69,WAGDEM14,7744
legis_wsa,69,WAGDEM18,9185
legis_wsa,69,WAGREP14,12986
legis_wsa,69,WAGREP18,13495
legis_wsa,69,WAGTOT14,21396
legis_wsa,69,WAGTOT18,23216
legis_wsa,7,GOVDEM12,12204
legis_wsa,7,GOVDEM14,10539
legis_wsa,7,GOVDEM18,13472
legis_wsa,7,GOVREP12,11616
legis_wsa,7,GOVREP14,10136
legis_wsa,7,GOVREP18,9529
legis_wsa,7,GOVTOT12,23976
legis_wsa,7,GOVTOT14,20972
legis_wsa,7,GOVTOT18,23628
legis_wsa,7,USSDEM12,15606
legis_wsa,7,USSDEM16,14092
legis_wsa,7,USSDEM18,14759
legis_wsa,7,USSREP12,12298
legis_wsa,7,USSREP16,11580
legis_wsa,7,USSREP18,8659
legis_wsa,7,USSTOT12,28688
legis_wsa,7,USSTOT16,26518
legis_wsa,7,USSTOT18,23479
legis_wsa,7,WAGDEM14,10016
legis_wsa,7,WAGDEM18,13214
legis_wsa,7,WAGREP14,9746
legis_wsa,7,WAGREP18,9526
legis_wsa,7,WAGTOT14,20496
legis_wsa,7,WAGTOT18,23311
legis_wsa,70,GOVDEM12,9597.558087237207
legis_wsa,70,GOVDEM14,9701.894883200164
legis_wsa,70,GOVDEM18,10363.205751534751
legis_wsa,70,GOVREP12,13632.14540722088
legis_wsa,70,GOVREP14,13076.89210569541
legis_wsa,70,GOVREP18,14423.797967311662
legis_wsa,70,GOVTOT12,23477.399043338795
legis_wsa,70,GOVTOT14,23123.91354716351
legis_wsa,70,GOVTOT18,25316.96227687216
legis_wsa,70,USSDEM12,13646.458725530414
legis_wsa,70,USSDEM16,11348.21673261159
legis_wsa,70,USSDEM18,12233.03908539533
legis_wsa,70,USSREP12,13757.405138198646
legis_wsa,70,USSREP16,15960.058448277756
legis_wsa,70,USSREP18,12955.99121269358
legis_wsa,70,USSTOT12,28361.91895985352
legis_wsa,70,USSTOT16,28640.108441033648
legis_wsa,70,USSTOT18,25219.966572598714
legis_wsa,70,WAGDEM14,9171.02464745178
legis_wsa,70,WAGDEM18,10226.90108781291
legis_wsa,70,WAGREP14,12496.98134016879
legis_wsa,70,WAGREP18,14173.15085027042
legis_wsa,70,WAGTOT14,22455.013037873785
legis_wsa,70,WAGTOT18,24957.881997344743
legis_wsa,71,GOVDEM12,13287.925640305535
legis_wsa,71,GOVDEM14,12975.582842459065
legis_wsa,71,GOVDEM18,15521.954115774242
legis_wsa,71,GOVREP12,12007.597451129357
legis_wsa,71,GOVREP14,11871.017756784066
legis_wsa,71,GOVREP18,12767.748575357129
legis_wsa,71,GOVTOT12,25508.498336043995
legis_wsa,71,GOVTOT14,25227.405025955395
legis_wsa,71,GOVTOT18,29077.500973514205
legis_wsa,71,USSDEM12,18311.202093797318
legis_wsa,71,USSDEM16,16323.423939778055
legis_wsa,71,USSDEM18,17216.866155839096
legis_wsa,71,USSREP12,13045.04277726064
legis_wsa,71,USSREP16,14300.593418330956
legis_wsa,71,USSREP18,11695.69264041663
legis_wsa,71,USSTOT12,32315.893025199126
legis_wsa,71,USSTOT16,31819.782169175953
legis_wsa,71,USSTOT18,28951.558796255726
legis_wsa,71,WAGDEM14,12085.665388045178
legis_wsa,71,WAGDEM18,15421.141882823622
legis_wsa,71,WAGREP14,11398.828731791029
legis_wsa,71,WAGREP18,12751.449307292605
legis_wsa,71,WAGTOT14,24317.28002452359
legis_wsa,71,WAGTOT18,28726.509442938266
legis_wsa,72,GOVDEM12,10732.368018067644
